'y-axis saved as y
'x,216-1hr_Gd-Ru-Ge.xy,Ycalc,Diff
33.23187,442,391.569843,50.4301575
33.24217,407,396.887843,10.1121573
33.25248,424,403.244573,20.7554269
33.26279,419,410.764578,8.235422
33.2731,446,419.603027,26.3969733
33.28341,435,429.949412,5.05058808
33.29371,471,442.02589,28.9741103
33.30402,487,456.150133,30.8498667
33.31433,515,472.688868,42.3111317
33.32464,493,492.139718,0.86028219
33.33495,611,515.188538,95.8114621
33.34525,593,542.808913,50.1910873
33.35556,599,576.610248,22.3897524
33.36587,634,619.099635,14.9003651
33.37618,721,674.441882,46.5581184
33.38648,711,749.252106,-38.2521057
33.39679,860,853.863111,6.13688945
33.4071,923,1002.54117,-79.54117
33.41741,1012,1213.36135,-201.361351
33.42772,1313,1506.06437,-193.064367
33.43802,1676,1897.44757,-221.447567
33.44833,2051,2396.67442,-345.674421
33.45864,2575,2994.47096,-419.470961
33.46895,3279,3651.89799,-372.897994
33.47926,3898,4283.14469,-385.144693
33.48956,4702,4751.32218,-49.3221804
33.49987,5219,4924.11882,294.881181
33.51018,5288,4775.16603,512.833969
33.52049,4940,4412.7541,527.245902
33.5308,4256,3985.52048,270.479519
33.5411,3655,3598.52708,56.4729223
33.55141,3286,3296.15021,-10.1502103
33.56172,3013,3077.5683,-64.5683034
33.57203,3174,2910.10398,263.896024
33.58234,3025,2747.83405,277.165951
33.59264,3030,2555.2475,474.752498
33.60295,2784,2322.89159,461.108405
33.61326,2367,2065.11566,301.884337
33.62357,1965,1803.86318,161.136815
33.63387,1534,1557.47721,-23.477209
33.64418,1228,1336.62455,-108.624554
33.65449,985,1146.85088,-161.850876
33.6648,808,989.296005,-181.296005
33.67511,737,862.276057,-125.276057
33.68541,688,762.404322,-74.4043224
33.69572,616,685.102821,-69.1028214
33.70603,590,625.920225,-35.9202253
33.71634,549,580.644115,-31.6441152
33.72665,542,545.718281,-3.71828104
33.73695,462,518.370487,-56.3704871
33.74726,497,496.470743,0.529257264
33.75757,484,478.571285,5.4287153
33.76788,494,463.650065,30.3499351
33.77819,417,451.008644,-34.008644
33.78849,422,440.176519,-18.1765187
33.7988,412,430.794454,-18.7944543
33.80911,422,422.627354,-0.627353765
33.81942,389,415.488438,-26.4884383
33.82972,415,409.236916,5.76308383
33.84003,385,403.742429,-18.7424294
33.85034,382,398.914286,-16.9142856
33.86065,372,394.671399,-22.6713985
33.87096,391,390.945513,0.0544871544
33.88126,361,387.681775,-26.6817753
33.89157,345,384.82455,-39.8245499
33.90188,333,382.335097,-49.3350969
33.91219,333,380.17723,-47.1772304
33.9225,380,378.319807,1.68019298
33.9328,336,376.737392,-40.7373916
33.94311,355,375.403697,-20.4036974
33.95342,336,374.300358,-38.3003584
33.96373,364,373.410063,-9.41006286
33.97404,334,372.717889,-38.7178888
33.98434,349,372.21143,-23.2114302
33.99465,346,371.878737,-25.8787373
34.00496,367,371.711096,-4.71109628
34.01527,349,371.700685,-22.7006849
34.02557,313,371.840802,-58.8408022
34.03588,350,372.126402,-22.1264023
34.04619,340,372.553163,-32.5531626
34.0565,346,373.117743,-27.1177429
34.06681,361,373.817599,-12.8175988
34.07711,320,374.649979,-54.6499788
34.08742,312,375.615154,-63.6151538
34.09773,373,376.711445,-3.7114445
34.10804,346,377.938226,-31.9382255
34.11835,329,379.29512,-50.2951203
34.12865,367,380.780482,-13.7804818
34.13896,391,382.397329,8.60267099
34.14927,338,384.144746,-46.1447463
34.15958,357,386.023617,-29.0236168
34.16989,355,388.035342,-33.0353424
34.18019,394,390.179935,3.82006506
34.1905,408,392.463955,15.5360448
34.20081,388,394.886641,-6.88664093
34.21112,366,397.453602,-31.4536021
34.22142,371,400.167036,-29.1670357
34.23173,403,403.038169,-0.0381687553
34.24204,432,406.071578,25.9284217
34.25235,431,409.275784,21.7242158
34.26266,414,412.660885,1.3391151
34.27296,491,416.235198,74.7648016
34.28327,482,420.019599,61.9804007
34.29358,485,424.026876,60.9731243
34.30389,635,428.2756,206.7244
34.3142,637,432.786888,204.213112
34.3245,624,437.57957,186.42043
34.33481,665,442.688905,222.311095
34.34512,642,448.138121,193.861879
34.35543,644,453.955969,190.044031
34.36574,628,460.170935,167.829065
34.37604,636,466.802797,169.197203
34.38635,601,473.886615,127.113385
34.39666,633,481.431152,151.568848
34.40697,601,489.44071,111.55929
34.41728,582,497.905197,84.0948025
34.42758,563,506.788058,56.2119423
34.43789,565,516.056687,48.9433126
34.4482,568,525.627271,42.3727291
34.45851,604,535.396283,68.603717
34.46881,583,545.220823,37.7791768
34.47912,599,554.956446,44.0435537
34.48943,582,564.400833,17.5991666
34.49974,636,573.334847,62.6651533
34.51005,683,581.517698,101.482302
34.52035,667,588.687649,78.3123509
34.53066,614,594.598517,19.4014828
34.54097,612,598.992175,13.007825
34.55128,577,601.646572,-24.6465716
34.56159,537,602.392766,-65.3927657
34.57189,527,601.144168,-74.1441676
34.5822,523,597.9118,-74.9118004
34.59251,549,592.821844,-43.8218437
34.60282,538,586.103166,-48.1031662
34.61313,519,578.057857,-59.0578572
34.62343,515,569.031978,-54.0319781
34.63374,479,559.343206,-80.343206
34.64405,492,549.309692,-57.3096918
34.65436,423,539.203899,-116.203899
34.66466,388,529.26915,-141.26915
34.67497,409,519.684877,-110.684877
34.68528,425,510.629106,-85.6291056
34.69559,414,502.242518,-88.2425178
34.7059,405,494.639422,-89.6394217
34.7162,477,487.914007,-10.9140068
34.72651,411,482.115806,-71.1158058
34.73682,446,477.290125,-31.2901248
34.74713,435,473.454196,-38.4541962
34.75744,432,470.608124,-38.6081238
34.76774,428,468.740725,-40.7407253
34.77805,415,467.828006,-52.828006
34.78836,417,467.847578,-50.847578
34.79867,471,468.774027,2.22597335
34.80898,479,470.583481,8.41651865
34.81928,506,473.252415,32.7475853
34.82959,454,476.770444,-22.7704436
34.8399,491,481.12506,9.87493983
34.85021,487,486.312133,0.687867188
34.86051,513,492.327945,20.6720548
34.87082,502,499.194139,2.80586068
34.88113,522,506.923067,15.0769335
34.89144,562,515.541331,46.4586695
34.90175,515,525.085268,-10.0852681
34.91205,562,535.591358,26.4086421
34.92236,591,547.139516,43.8604835
34.93267,595,559.789945,35.2100553
34.94298,632,573.604574,58.3954255
34.95329,626,588.736518,37.2634817
34.96359,673,605.274412,67.7255884
34.9739,698,623.435453,74.564547
34.98421,702,643.358857,58.6411434
34.99452,744,665.258538,78.7414622
35.00483,729,689.388231,39.6117692
35.01513,768,716.022177,51.9778232
35.02544,869,745.571614,123.428386
35.03575,900,778.442312,121.557688
35.04606,953,815.15234,137.84766
35.05636,942,856.286361,85.7136395
35.06667,1041,902.689167,138.310833
35.07698,1141,955.264686,185.735314
35.08729,1291,1015.1875,275.812495
35.0976,1275,1083.95182,191.048177
35.1079,1409,1163.43426,245.565743
35.11821,1560,1256.47973,303.520272
35.12852,1618,1366.92808,251.071923
35.13883,1845,1500.79142,344.20858
35.14914,2023,1667.65073,355.349268
35.15944,2303,1882.6037,420.3963
35.16975,2697,2169.91576,527.084237
35.18006,3193,2564.42688,628.57312
35.19037,3904,3113.43011,790.569888
35.20068,4669,3874.11794,794.882058
35.21098,6111,4904.86974,1206.13026
35.22129,7704,6256.14941,1447.85059
35.2316,9223,7944.84763,1278.15237
35.24191,10998,9929.08976,1068.91024
35.25222,12264,12061.6853,202.314666
35.26252,12994,14036.1015,-1042.10154
35.27283,13288,15425.6925,-2137.69252
35.28314,12933,15917.929,-2984.929
35.29345,13566,15614.3185,-2048.3185
35.30375,13994,14951.3208,-957.320767
35.31406,15000,14353.2601,646.739863
35.32437,16353,14035.6237,2317.37634
35.33468,16051,13982.7618,2068.23816
35.34499,15408,13991.9948,1416.00517
35.35529,14284,13785.2595,498.740465
35.3656,12829,13187.1184,-358.118434
35.37591,11569,12219.5785,-650.578481
35.38622,10415,11033.9811,-618.981081
35.39653,9738,9803.55646,-65.5564607
35.40683,8745,8659.56144,85.4385581
35.41714,8023,7663.87628,359.123717
35.42745,7284,6819.68211,464.317887
35.43776,6387,6087.35672,299.643277
35.44807,5458,5417.08347,40.9165295
35.45837,4704,4779.81871,-75.8187107
35.46868,4080,4174.24332,-94.2433165
35.47899,3464,3616.54151,-152.541507
35.4893,2879,3120.97891,-241.978913
35.4996,2384,2694.12027,-310.120272
35.50991,1968,2334.2625,-366.262502
35.52022,1730,2036.78948,-306.789481
35.53053,1608,1794.55363,-186.553634
35.54084,1397,1599.55553,-202.555525
35.55114,1284,1443.84859,-159.848588
35.56145,1220,1319.51767,-99.5176748
35.57176,1116,1219.98441,-103.984406
35.58207,1070,1139.58971,-69.589712
35.59238,984,1073.82075,-89.8207545
35.60268,913,1019.27778,-106.27778
35.61299,909,973.305824,-64.3058243
35.6233,901,934.11622,-33.1162198
35.63361,784,900.380071,-116.380071
35.64392,814,871.099224,-57.0992245
35.65422,756,845.654258,-89.6542584
35.66453,735,823.389502,-88.3895016
35.67484,652,803.985034,-151.985034
35.68515,644,787.063923,-143.063923
35.69545,630,772.36477,-142.36477
35.70576,611,759.632556,-148.632556
35.71607,617,748.694468,-131.694468
35.72638,614,739.394161,-125.394161
35.73669,562,731.60225,-169.60225
35.74699,612,725.218309,-113.218309
35.7573,588,720.144833,-132.144833
35.76761,532,716.322479,-184.322479
35.77792,572,713.702775,-141.702775
35.78823,532,712.25421,-180.25421
35.79853,579,711.961543,-132.961543
35.80884,542,712.82543,-170.82543
35.81915,564,714.863814,-150.863814
35.82946,541,718.108775,-177.108775
35.83977,544,722.605638,-178.605638
35.85007,578,728.40357,-150.40357
35.86038,601,735.574084,-134.574084
35.87069,595,744.16989,-149.16989
35.881,638,754.235413,-116.235413
35.8913,617,765.776391,-148.776391
35.90161,674,778.789701,-104.789701
35.91192,767,793.178114,-26.1781136
35.92223,829,808.774563,20.2254371
35.93254,909,825.313809,83.6861913
35.94284,1106,842.400743,263.599257
35.95315,1229,859.567275,369.432725
35.96346,1320,876.168191,443.831809
35.97377,1383,891.459814,491.540186
35.98408,1325,904.828117,420.171883
35.99438,1260,914.799877,345.200123
36.00469,1147,920.682392,226.317608
36.015,995,921.538765,73.4612352
36.02531,924,916.624103,7.37589651
36.03562,950,905.535776,44.464224
36.04592,955,888.377664,66.6223365
36.05623,1052,865.73761,186.26239
36.06654,980,838.685701,141.314299
36.07685,924,808.493235,115.506765
36.08716,854,776.405248,77.5947525
36.09746,805,743.506726,61.4932737
36.10777,718,710.533967,7.46603281
36.11808,638,678.087556,-40.0875557
36.12839,621,646.563098,-25.5630982
36.13869,592,616.274524,-24.2745242
36.149,553,587.384321,-34.3843206
36.15931,547,560.104278,-13.1042778
36.16962,534,534.579246,-0.579246489
36.17993,504,510.909823,-6.90982348
36.19023,483,489.165645,-6.16564526
36.20054,504,469.302251,34.6977486
36.21085,487,451.295756,35.7042435
36.22116,492,435.067615,56.9323854
36.23147,459,420.518649,38.4813512
36.24177,462,407.550649,54.4493508
36.25208,448,396.023699,51.9763006
36.26239,440,385.835868,54.164132
36.2727,438,376.872918,61.1270816
36.28301,416,369.022619,46.9773812
36.29331,447,362.181574,84.8184258
36.30362,404,356.230083,47.7699169
36.31393,383,351.073103,31.9268965
36.32424,384,346.613646,37.386354
36.33454,346,342.764555,3.23544484
36.34485,404,339.434999,64.5650013
36.35516,386,336.553775,49.4462249
36.36547,352,334.053867,17.9461325
36.37578,379,331.876483,47.1235171
36.38608,405,329.973578,75.0264216
36.39639,398,328.299046,69.7009542
36.4067,381,326.819493,54.1805073
36.41701,413,325.505762,87.4942382
36.42732,436,324.334065,111.665935
36.43762,408,323.286109,84.7138909
36.44793,432,322.344339,109.655661
36.45824,427,321.49735,105.50265
36.46855,458,320.735093,137.264907
36.47886,447,320.049449,126.950551
36.48916,454,319.434345,134.565655
36.49947,502,318.882989,183.117011
36.50978,531,318.391575,212.608425
36.52009,534,317.956269,216.043731
36.53039,492,317.574143,174.425857
36.5407,441,317.241626,123.758374
36.55101,440,316.956647,123.043353
36.56132,454,316.71704,137.28296
36.57163,479,316.520883,162.479117
36.58193,440,316.366603,123.633397
36.59224,430,316.25238,113.74762
36.60255,392,316.177029,75.8229711
36.61286,431,316.13934,114.86066
36.62317,413,316.138236,96.8617638
36.63347,414,316.172712,97.827288
36.64378,375,316.241989,58.7580115
36.65409,377,316.345308,60.6546922
36.6644,365,316.482023,48.5179768
36.67471,372,316.651578,55.3484224
36.68501,353,316.853288,36.1467123
36.69532,356,317.087152,38.912848
36.70563,368,317.352674,50.6473259
36.71594,351,317.649611,33.3503894
36.72624,334,317.977455,16.022545
36.73655,352,318.336739,33.6632614
36.74686,338,318.72712,19.2728803
36.75717,342,319.148624,22.8513755
36.76748,336,319.601344,16.3986563
36.77778,322,320.084947,1.91505319
36.78809,332,320.600591,11.3994094
36.7984,342,321.148103,20.8518974
36.80871,320,321.727829,-1.72782927
36.81902,324,322.340183,1.65981718
36.82932,316,322.985,-6.98500004
36.83963,322,323.664079,-1.66407909
36.84994,327,324.377429,2.62257113
36.86025,367,325.125741,41.8742587
36.87056,356,325.909785,30.090215
36.88086,369,326.729595,42.2704052
36.89117,305,327.587694,-22.5876942
36.90148,342,328.484327,13.515673
36.91179,336,329.420609,6.57939117
36.9221,340,330.475506,9.52449405
36.9324,380,331.690542,48.3094578
36.94271,336,332.755018,3.24498173
36.95302,387,333.864687,53.1353128
36.96333,384,335.021239,48.9787609
36.97363,358,336.225313,21.7746871
36.98394,358,337.481231,20.5187688
36.99425,319,338.790002,-19.7900024
37.00456,369,340.153962,28.8460378
37.01487,368,341.575644,26.4243557
37.02517,353,343.056332,9.94366792
37.03548,326,344.404685,-18.4046848
37.04579,355,345.935409,9.06459114
37.0561,344,347.619598,-3.61959766
37.06641,351,349.3779,1.62209981
37.07671,368,351.21272,16.78728
37.08702,331,353.132242,-22.1322416
37.09733,342,355.139792,-13.1397917
37.10764,307,357.240941,-50.2409408
37.11795,369,359.441824,9.55817614
37.12825,365,361.746921,3.253079
37.13856,325,364.168202,-39.168202
37.14887,315,366.711806,-51.7118059
37.15918,328,369.387008,-41.387008
37.16948,345,372.201375,-27.201375
37.17979,352,375.172015,-23.1720155
37.1901,325,378.309416,-53.3094157
37.20041,327,381.628505,-54.6285054
37.21072,344,385.146354,-41.1463537
37.22102,326,388.878898,-62.8788979
37.23133,328,392.856273,-64.856273
37.24164,336,397.101904,-61.1019042
37.25195,350,401.64784,-51.6478405
37.26226,312,406.532573,-94.5325727
37.27256,362,411.797271,-49.7972708
37.28287,355,417.508186,-62.5081858
37.29318,394,423.727193,-29.7271933
37.30349,370,430.531756,-60.5317557
37.3138,375,438.007488,-63.0074878
37.3241,410,446.233244,-36.233244
37.33441,467,455.301647,11.6983528
37.34472,506,465.252108,40.747892
37.35503,528,476.075594,51.9244058
37.36533,612,487.662969,124.337031
37.37564,670,499.814976,170.185024
37.38595,641,512.138433,128.861567
37.39626,616,524.058157,91.9418431
37.40657,621,534.78018,86.2198199
37.41687,526,543.278597,-17.278597
37.42718,484,548.370763,-64.3707632
37.43749,529,548.832688,-19.8326879
37.4478,499,543.797227,-44.7972266
37.45811,506,533.225846,-27.2258462
37.46841,516,518.177969,-2.17796872
37.47872,484,500.431806,-16.4318057
37.48903,496,481.865177,14.1348232
37.49934,469,463.828315,5.17168466
37.50965,401,447.001526,-46.0015263
37.51995,378,431.526912,-53.5269119
37.53026,388,417.156705,-29.1567047
37.54057,372,403.546908,-31.5469084
37.55088,354,390.37492,-36.3749199
37.56118,324,377.493566,-53.4935664
37.57149,314,364.917455,-50.9174554
37.5818,319,352.841091,-33.8410912
37.59211,323,341.488357,-18.4883566
37.60242,330,331.044267,-1.04426685
37.61272,310,321.629345,-11.6293449
37.62303,294,313.265925,-19.2659249
37.63334,336,305.949228,30.0507716
37.64365,284,299.626749,-15.6267485
37.65396,298,294.221064,3.77893555
37.66426,278,289.643645,-11.6436449
37.67457,280,285.785549,-5.78554907
37.68488,268,282.550122,-14.5501215
37.69519,310,279.83972,30.1602798
37.7055,314,277.564427,36.4355732
37.7158,290,275.646308,14.353692
37.72611,290,274.013575,15.9864252
37.73642,273,272.606753,0.393247386
37.74673,297,271.115248,25.8847522
37.75704,292,270.049035,21.950965
37.76734,297,269.104677,27.895323
37.77765,318,268.258788,49.7412117
37.78796,292,267.49552,24.5044797
37.79827,298,266.801969,31.1980312
37.80857,322,266.168907,55.8310926
37.81888,295,265.587229,29.412771
37.82919,313,265.051225,47.9487747
37.8395,310,264.555687,45.4443134
37.84981,350,264.096261,85.9037393
37.86011,332,263.669652,68.3303476
37.87042,280,263.271862,16.7281384
37.88073,306,262.900558,43.0994415
37.89104,270,262.553329,7.44667099
37.90135,252,262.228048,-10.2280478
37.91165,317,261.923122,55.0768782
37.92196,301,261.636296,39.3637037
37.93227,300,261.366431,38.6335687
37.94258,255,261.112057,-6.11205748
37.95289,287,260.872009,26.1279908
37.96319,301,260.645472,40.3545285
37.9735,300,260.431038,39.5689617
37.98381,255,260.228062,-5.22806168
37.99412,260,260.035751,-0.0357509896
38.00442,305,259.853561,45.1464386
38.01473,267,259.680489,7.31951122
38.02504,271,259.516121,11.4838786
38.03535,270,259.359918,10.640082
38.04566,248,259.211383,-11.2113834
38.05596,256,259.070196,-3.07019585
38.06627,264,258.935659,5.06434077
38.07658,236,258.807506,-22.8075059
38.08689,231,258.685167,-27.6851671
38.0972,269,258.569111,10.4308889
38.1075,262,258.458662,3.54133847
38.11781,259,258.353324,0.646676215
38.12812,282,258.252961,23.7470389
38.13843,221,258.157347,-37.1573466
38.14874,281,258.066272,22.9337283
38.15904,254,257.979627,-3.97962681
38.16935,259,257.897068,1.10293224
38.17966,253,257.818519,-4.81851911
38.18997,234,257.743833,-23.743833
38.20027,207,257.672941,-50.6729414
38.21058,256,257.605584,-1.6055843
